link,start,xEnd,video,utterance,arousal,valence,EmotionMaxVote
https://www.youtube.com/watch?v=j74Tply25yc,287.5139858,297.9575135,64b27f54f_3,utterance_48.mp4,,,1
https://www.youtube.com/watch?v=j74Tply25yc,305.0310849,307.2666004,64b27f54f_3,utterance_50.mp4,,,5
https://www.youtube.com/watch?v=j74Tply25yc,307.6002594,313.0722675,64b27f54f_3,utterance_51.mp4,,,5
https://www.youtube.com/watch?v=w-P-1ecO4PI,9.809618576,19.81943345,78a906313_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,19.38567481,27.7939193,78a906313_1,utterance_3.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,28.02748165,38.13739467,78a906313_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,38.30422492,48.74779844,78a906313_1,utterance_5.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,48.58096819,59.09127381,78a906313_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,315.3091685,325.9529383,78a906313_4,utterance_43.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,325.5859118,336.1963156,78a906313_4,utterance_44.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,335.6290927,337.2306631,78a906313_4,utterance_45.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,337.2640292,340.1668755,78a906313_4,utterance_46.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,340.3003397,350.8440113,78a906313_4,utterance_47.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,350.8106453,355.4151601,78a906313_4,utterance_48.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,355.4818922,359.1521577,78a906313_4,utterance_49.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,359.6860145,361.1874867,78a906313_4,utterance_50.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,361.3209509,363.5231102,78a906313_4,utterance_51.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,366.4593225,369.6290972,78a906313_4,utterance_53.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,369.9627577,380.4063313,78a906313_4,utterance_54.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,380.0059387,383.9764986,78a906313_4,utterance_55.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,384.2100609,388.1138887,78a906313_4,utterance_56.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,388.4141832,389.7154591,78a906313_4,utterance_57.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,389.8155572,392.4181091,78a906313_4,utterance_58.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,392.8518678,394.35334,78a906313_4,utterance_59.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,394.4868042,405.0304758,78a906313_4,utterance_60.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,404.7635475,407.0658049,78a906313_4,utterance_61.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,407.799858,417.3425481,78a906313_4,utterance_62.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,417.3759142,419.7449037,78a906313_4,utterance_63.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,420.6457871,423.9156599,78a906313_4,utterance_64.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,424.3827846,428.653639,78a906313_4,utterance_65.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,429.0540315,439.2974088,78a906313_5,utterance_66.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,440.4985866,447.0049662,78a906313_5,utterance_67.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,447.2718946,452.0432397,78a906313_5,utterance_68.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,451.9431416,453.6448101,78a906313_5,utterance_69.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,461.7527601,465.8567842,78a906313_6,utterance_71.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,465.9568824,474.5653232,78a906313_6,utterance_72.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,474.8322516,479.1031059,78a906313_6,utterance_73.mp4,,,1
https://www.youtube.com/watch?v=w-P-1ecO4PI,479.2699362,487.6114486,78a906313_6,utterance_74.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,487.911743,498.7223431,78a906313_6,utterance_75.mp4,,,1
https://www.youtube.com/watch?v=w-P-1ecO4PI,498.1884863,506.2297042,78a906313_6,utterance_76.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,506.3631684,517.1737685,78a906313_6,utterance_77.mp4,,,6
https://www.youtube.com/watch?v=w-P-1ecO4PI,516.6399117,518.6418747,78a906313_6,utterance_78.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,518.7419728,523.8469784,78a906313_6,utterance_79.mp4,,,1
https://www.youtube.com/watch?v=w-P-1ecO4PI,524.3474691,531.2876075,78a906313_6,utterance_80.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,531.3543396,541.8646452,78a906313_6,utterance_81.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,541.3975205,547.0030168,78a906313_7,utterance_82.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,547.4701415,558.0471792,78a906313_7,utterance_83.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,559.3818212,570.2925194,78a906313_7,utterance_85.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,569.8921268,573.1953657,78a906313_7,utterance_86.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,573.395562,583.472109,78a906313_7,utterance_87.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,582.9716183,593.4819239,78a906313_7,utterance_88.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,768.4201218,772.3573157,78a906313_10,utterance_115.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,772.6242441,775.9942151,78a906313_10,utterance_116.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,777.0619287,782.8676213,78a906313_10,utterance_117.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,782.9009873,790.5418127,78a906313_10,utterance_118.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,791.3092318,792.8107041,78a906313_10,utterance_119.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,792.9441683,797.7155134,78a906313_10,utterance_120.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,797.8489776,808.4927474,78a906313_10,utterance_121.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,808.3592832,813.3975567,78a906313_10,utterance_122.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,813.4976548,816.8342598,78a906313_10,utterance_123.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,817.00109,819.6036419,78a906313_10,utterance_124.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,819.8038382,829.1796981,78a906313_10,utterance_125.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,961.5761828,971.9863903,78a906313_13,utterance_146.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,971.3858014,972.9206397,78a906313_13,utterance_147.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,973.4878625,981.9962052,78a906313_13,utterance_148.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,982.1296694,983.4309453,78a906313_13,utterance_149.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,983.5310435,985.4662743,78a906313_13,utterance_150.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,985.6331046,992.8735373,78a906313_13,utterance_151.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,993.1070997,999.4800152,78a906313_13,utterance_152.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,999.6468454,1010.057053,78a906313_13,utterance_153.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1009.456464,1015.128692,78a906313_13,utterance_154.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1015.99621,1017.864708,78a906313_13,utterance_155.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1018.331833,1020.367162,78a906313_13,utterance_156.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1020.433894,1025.171873,78a906313_13,utterance_157.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1026.506515,1029.309263,78a906313_13,utterance_158.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1030.710638,1040.954015,78a906313_13,utterance_159.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1066.445677,1068.147345,78a906313_14,utterance_164.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1069.014862,1079.825463,78a906313_14,utterance_165.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1079.525168,1081.02664,78a906313_14,utterance_166.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1081.160105,1091.83724,78a906313_14,utterance_167.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1121.799953,1128.606627,78a906313_16,utterance_174.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1128.806823,1134.312222,78a906313_16,utterance_175.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1134.41232,1144.522233,78a906313_16,utterance_176.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1144.922625,1154.465315,78a906313_16,utterance_177.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1154.732244,1161.972677,78a906313_16,utterance_178.mp4,,,0
https://www.youtube.com/watch?v=w-P-1ecO4PI,1162.439801,1164.842157,78a906313_16,utterance_179.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1166.176799,1176.286712,78a906313_16,utterance_180.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1176.21998,1186.429991,78a906313_16,utterance_181.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1186.029598,1196.7401,78a906313_16,utterance_182.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1196.306342,1204.147363,78a906313_16,utterance_183.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1204.247461,1207.951093,78a906313_17,utterance_184.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1208.218021,1218.795059,78a906313_17,utterance_185.mp4,,,3
https://www.youtube.com/watch?v=w-P-1ecO4PI,1228.304383,1232.274943,78a906313_17,utterance_187.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1232.274943,1242.885347,78a906313_17,utterance_188.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1242.551686,1253.16209,78a906313_17,utterance_189.mp4,,,4
https://www.youtube.com/watch?v=w-P-1ecO4PI,1252.361305,1254.062973,78a906313_17,utterance_190.mp4,,,4
https://www.youtube.com/watch?v=lAvk3jeFL1w,91.78745232,94.08964578,105a3c08f_1,utterance_15.mp4,,,4
https://www.youtube.com/watch?v=lAvk3jeFL1w,94.59012262,95.79126703,105a3c08f_1,utterance_16.mp4,,,4
https://www.youtube.com/watch?v=lAvk3jeFL1w,107.9028065,114.8093869,105a3c08f_1,utterance_19.mp4,,,5
https://www.youtube.com/watch?v=lAvk3jeFL1w,114.9094823,125.5529564,105a3c08f_1,utterance_20.mp4,,,5
https://www.youtube.com/watch?v=lAvk3jeFL1w,124.9523842,128.0553406,105a3c08f_1,utterance_21.mp4,,,4
https://www.youtube.com/watch?v=lAvk3jeFL1w,128.4557221,131.3918529,105a3c08f_1,utterance_22.mp4,,,5
https://www.youtube.com/watch?v=si68MocIFGo,60.19593655,70.39524806,254dc802d_2,utterance_7.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,69.99527506,80.19458657,254dc802d_2,utterance_8.mp4,,,4
https://www.youtube.com/watch?v=si68MocIFGo,90.06058724,100.5265474,254dc802d_2,utterance_10.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,100.0932433,110.6258657,254dc802d_2,utterance_11.mp4,,,1
https://www.youtube.com/watch?v=si68MocIFGo,110.1258994,120.7251839,254dc802d_2,utterance_12.mp4,,,4
https://www.youtube.com/watch?v=si68MocIFGo,120.1585555,130.2578738,254dc802d_2,utterance_13.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,129.957894,140.3905231,254dc802d_2,utterance_14.mp4,,,4
https://www.youtube.com/watch?v=si68MocIFGo,139.7572325,150.1898616,254dc802d_2,utterance_15.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,149.7898886,159.9892001,254dc802d_2,utterance_16.mp4,,,4
https://www.youtube.com/watch?v=si68MocIFGo,159.3559096,169.8552008,254dc802d_2,utterance_17.mp4,,,4
https://www.youtube.com/watch?v=si68MocIFGo,169.3885656,179.8211947,254dc802d_2,utterance_18.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,179.4212217,189.8205197,254dc802d_2,utterance_19.mp4,,,3
https://www.youtube.com/watch?v=si68MocIFGo,189.2205602,197.2866824,254dc802d_2,utterance_20.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,2.335652623,13.01292175,664ea0ccc_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,12.26217627,22.81432115,664ea0ccc_1,utterance_2.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,22.48065649,32.99109329,664ea0ccc_1,utterance_3.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,32.69913672,43.20957352,664ea0ccc_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,52.55218401,62.64553998,664ea0ccc_1,utterance_6.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,355.3111552,365.821592,664ea0ccc_3,utterance_63.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,365.5296354,375.7481156,664ea0ccc_3,utterance_64.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,375.1642025,385.6329312,664ea0ccc_3,utterance_65.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,385.0907261,395.9765357,664ea0ccc_3,utterance_66.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,395.3092064,405.8196432,664ea0ccc_3,utterance_67.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,405.5276866,415.8712911,664ea0ccc_3,utterance_68.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,415.4542102,426.0063551,664ea0ccc_3,utterance_69.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,425.3807339,435.3489656,664ea0ccc_3,utterance_70.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,434.7233444,444.9835327,664ea0ccc_3,utterance_71.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,444.649868,455.1185967,664ea0ccc_3,utterance_72.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,454.5763917,464.9617042,664ea0ccc_3,utterance_73.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,464.5029153,475.0550602,664ea0ccc_3,utterance_74.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,474.429439,485.1067081,664ea0ccc_3,utterance_75.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,484.6479192,486.8584475,664ea0ccc_3,utterance_76.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,592.671853,602.4732524,664ea0ccc_5,utterance_90.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,606.3938121,610.9399931,664ea0ccc_5,utterance_92.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,611.9409871,614.943969,664ea0ccc_5,utterance_93.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,615.444466,623.994623,664ea0ccc_5,utterance_94.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,624.4951199,630.3759596,664ea0ccc_5,utterance_95.mp4,,,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,632.3779475,635.9231346,664ea0ccc_5,utterance_97.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,636.1733831,638.1336629,664ea0ccc_5,utterance_98.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,638.5090357,646.1833229,664ea0ccc_5,utterance_99.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,646.3918633,648.2270189,664ea0ccc_5,utterance_100.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,653.3988212,656.7771758,664ea0ccc_5,utterance_102.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,656.9023001,658.1118345,664ea0ccc_5,utterance_103.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,658.9459961,661.4484811,664ea0ccc_5,utterance_104.mp4,,,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,688.7255671,691.3114682,664ea0ccc_6,utterance_110.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,691.6451328,697.275724,664ea0ccc_6,utterance_111.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,697.776221,701.0294514,664ea0ccc_6,utterance_112.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,701.8636131,704.1992657,664ea0ccc_6,utterance_113.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,705.9510052,707.5776204,664ea0ccc_6,utterance_114.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,1013.965195,1024.475632,664ea0ccc_8,utterance_153.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1023.891718,1032.942372,664ea0ccc_8,utterance_154.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1033.234329,1043.494517,664ea0ccc_8,utterance_155.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1042.868896,1053.337625,664ea0ccc_8,utterance_156.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1074.98412,1085.536264,664ea0ccc_8,utterance_160.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1085.2026,1095.587912,664ea0ccc_8,utterance_161.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1094.837167,1103.178783,664ea0ccc_8,utterance_162.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1270.30307,1276.600991,664ea0ccc_10,utterance_185.mp4,,,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,1278.185898,1282.398414,664ea0ccc_10,utterance_186.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1283.733073,1286.152141,664ea0ccc_10,utterance_187.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1287.528508,1289.989285,664ea0ccc_10,utterance_188.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1291.031987,1293.909845,664ea0ccc_10,utterance_189.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1294.243509,1297.913821,664ea0ccc_10,utterance_190.mp4,,,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,1299.498728,1300.54143,664ea0ccc_10,utterance_191.mp4,,,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,1300.666554,1305.588108,664ea0ccc_10,utterance_192.mp4,,,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,1306.213729,1308.257425,664ea0ccc_10,utterance_193.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1308.549382,1312.469942,664ea0ccc_10,utterance_194.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1313.8046,1317.016123,664ea0ccc_10,utterance_195.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1319.935688,1325.065782,664ea0ccc_10,utterance_196.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1329.570255,1331.071746,664ea0ccc_10,utterance_197.mp4,,,0
https://www.youtube.com/watch?v=f7W-4HEGtHk,1333.073734,1334.992306,664ea0ccc_10,utterance_198.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,1334.825474,1336.577213,664ea0ccc_10,utterance_199.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1337.161126,1340.873146,664ea0ccc_10,utterance_200.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1341.832432,1345.586159,664ea0ccc_10,utterance_201.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1345.627867,1349.04793,664ea0ccc_10,utterance_202.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,1351.758955,1353.635819,664ea0ccc_10,utterance_203.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1355.554391,1357.514671,664ea0ccc_10,utterance_204.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1358.182,1360.392528,664ea0ccc_10,utterance_205.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1360.517653,1362.477933,664ea0ccc_10,utterance_206.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1366.064828,1367.649735,664ea0ccc_11,utterance_207.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1368.108524,1379.202874,664ea0ccc_11,utterance_208.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1378.910917,1380.495824,664ea0ccc_11,utterance_209.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1380.954613,1383.081725,664ea0ccc_11,utterance_210.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1383.290266,1385.208837,664ea0ccc_11,utterance_211.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1385.333962,1388.044987,664ea0ccc_11,utterance_212.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1388.545484,1390.964553,664ea0ccc_11,utterance_213.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1395.552442,1397.053933,664ea0ccc_11,utterance_216.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1398.180051,1399.973499,664ea0ccc_11,utterance_217.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,1399.931791,1404.311139,664ea0ccc_11,utterance_218.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,1404.603096,1409.983439,664ea0ccc_11,utterance_219.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1410.150271,1412.360799,664ea0ccc_11,utterance_220.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1412.485923,1417.532601,664ea0ccc_11,utterance_221.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1418.033098,1420.660708,664ea0ccc_11,utterance_222.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1420.660708,1422.579279,664ea0ccc_11,utterance_223.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,1423.580273,1425.623969,664ea0ccc_11,utterance_224.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1426.791796,1431.337977,664ea0ccc_11,utterance_225.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1431.463101,1435.425369,664ea0ccc_11,utterance_226.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1436.426363,1441.139376,664ea0ccc_11,utterance_227.mp4,,,1
https://www.youtube.com/watch?v=f7W-4HEGtHk,1441.097668,1449.189036,664ea0ccc_11,utterance_228.mp4,,,2
https://www.youtube.com/watch?v=f7W-4HEGtHk,1451.024192,1452.650807,664ea0ccc_11,utterance_229.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1453.067888,1454.444255,664ea0ccc_11,utterance_230.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1454.819627,1457.530653,664ea0ccc_11,utterance_231.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1458.03115,1459.240684,664ea0ccc_11,utterance_232.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1460.366802,1464.037113,664ea0ccc_11,utterance_233.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1465.330064,1466.581307,664ea0ccc_11,utterance_234.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1466.789847,1468.708419,664ea0ccc_11,utterance_235.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1469.417456,1470.877239,664ea0ccc_11,utterance_236.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1471.461152,1475.131463,664ea0ccc_11,utterance_237.mp4,,,3
https://www.youtube.com/watch?v=f7W-4HEGtHk,1476.424414,1479.052023,664ea0ccc_11,utterance_238.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1479.635936,1481.095719,664ea0ccc_11,utterance_239.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1481.971589,1486.184105,664ea0ccc_11,utterance_240.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1488.102677,1491.939821,664ea0ccc_11,utterance_241.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1766.337296,1770.508104,664ea0ccc_13,utterance_283.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,1771.592514,1774.595496,664ea0ccc_13,utterance_284.mp4,,,5
https://www.youtube.com/watch?v=f7W-4HEGtHk,1776.263819,1781.143665,664ea0ccc_13,utterance_285.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1780.935125,1784.146647,664ea0ccc_13,utterance_286.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1784.438604,1785.940095,664ea0ccc_13,utterance_287.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1786.774256,1788.234039,664ea0ccc_13,utterance_288.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1788.525996,1790.945064,664ea0ccc_13,utterance_289.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1791.153605,1792.863636,664ea0ccc_13,utterance_290.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1793.489258,1794.990748,664ea0ccc_13,utterance_291.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1795.240997,1796.70078,664ea0ccc_13,utterance_292.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1799.328389,1800.746464,664ea0ccc_13,utterance_293.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1800.788172,1802.539911,664ea0ccc_13,utterance_294.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1803.707738,1806.71072,664ea0ccc_13,utterance_295.mp4,,,4
https://www.youtube.com/watch?v=f7W-4HEGtHk,1807.503173,1812.174479,664ea0ccc_13,utterance_296.mp4,,,4
